Location ID,Name,Address,City,State,Zip Code,Latitude,Longitude,Place_Name,Is Found?,Trimble MAPS Street Address,Trimble MAPS City,Trimble MAPS State,Trimble MAPS Postal Code,Trimble MAPS Latitude,Trimble MAPS Longitude,Trimble MAPS Confidence Level,Trimble MAPS Geocoding Errors,Distance Between Original and Trimble MAPS,,Location_ID,Place_Name,Is_Found?,
ON800     ,ESSOWAUBAUSHENE CARDLOCK      ,21 QUARRY RD                  ,WAUBAUSHENE    ,ON,L0K2  ,44.7649,-79.6971, @Esso/Waubaushene Cardlock, True,,Waubaushene,ON,L0K 2C0,44.764827,-79.699616,1 - Exact,,0.2,,ON800     , NOT FOUND, False,
ON850     ,PETRO CANADA                  ,HWY 11 WEST                   ,COCHRANE       ,ON,P0L1  ,49.0073,-81.0305, NOT FOUND, False,,Cochrane,ON,,49.058852,-81.033097,3 - Uncertain,Input address does not contain a house or building number; Multiple best matches; Location along street is uncertain,3.7,,ON850     , NOT FOUND, False,
ON851     ,PETRO CANADA                  ,RR 3                          ,LISTOWEL       ,ON,N4W3  ,43.7359,-80.9647, NOT FOUND, False,,,,,0,0,4 - Failed,No matches found,-1,,ON851     , NOT FOUND, False,
ON853     ,PETRO CANADA                  ,504 IMPERIAL RD N             ,GUELPH         ,ON,N1H1  ,43.539,-80.3003, NOT FOUND, False,,Guelph,ON,N1H 1G4,43.539132,-80.299806,1 - Exact,,0,,ON853     , NOT FOUND, False,
ON855     ,PETRO CANADA                  ,50 NORTH ST W                 ,WINGHAM        ,ON,N0G2  ,43.8969,-81.3063, NOT FOUND, False,,Wingham,ON,N0G 2W0,43.897004,-81.306096,1 - Exact,,0,,ON855     , NOT FOUND, False,
ON857     ,PETRO CANADA                  ,660 THE QUEENSWAY RD          ,PETERBOROUGH   ,ON,K9J7  ,44.2777,-78.3372, NOT FOUND, False,,Peterborough,ON,K9J 6W3,44.278074,-78.336434,1 - Exact,Multiple best matches; Input street type differs from match,0,,ON857     , NOT FOUND, False,
ON909     ,MISSISSAUGA SHAWSON CARDLOCK  ,5979 SHAWSON                  ,MISSISSAUGA    ,ON,L4W3  ,43.6485,-79.6546, @Shawson Road Esso, True,,Mississauga,ON,L4W 3X1,43.648324,-79.655051,1 - Exact,Multiple best matches; Input street type differs from match,0,,ON909     , NOT FOUND, False,
ON912     ,PETRO CANADA                  ,3305 DORCHESTER RD            ,DORCHESTER     ,ON,N011  ,42.9561,-81.0618, @Petro-Canada, True,,,,,0,0,4 - Failed,Invalid postal code given in input,-1,,ON912     , NOT FOUND, False,
ON913     ,PETROCANADA                   ,15807 LONGWOODS RD            ,BOTHWELL       ,ON,NOP1  ,42.6152,-81.8454, NOT FOUND, False,,,,,0,0,4 - Failed,Invalid postal code given in input,-1,,ON913     , NOT FOUND, False,
ON915     ,MACEWEN PETROLEUM CORNWAL     ,1400 BOUNDARY RD              ,CORNWALL       ,ON,K6H7  ,45.0503,-74.6799, NOT FOUND, False,,South Glengarry,ON,K6H 7P6,45.056893,-74.685621,1 - Exact,,0.5,,ON915     , NOT FOUND, False,
ON919     ,PETRO CANADA                  ,387 RAGLAN STREET SOUTH       ,COLLINGWOOD    ,ON,L9Y3  ,44.4912,-80.1945, NOT FOUND, False,,Collingwood,ON,L9Y 3Z1,44.490858,-80.195305,1 - Exact,Input does not include a street name prefix/suffix but match does,0.1,,ON919     , NOT FOUND, False,
ON923     ,PETRO CANADA                  ,7018 INDUSTRIAL DRIVE         ,COMBER         ,ON,N0P1  ,42.2389,-82.5508, @Petro-Canada/BVD, True,,Comber,ON,N0P 1J0,42.238318,-82.549408,1 - Exact,Input street type differs from match,0.1,,ON923     , NOT FOUND, False,
ON924     ,PETRO CANADA                  ,6215 BOUNDARY ROAD            ,CORNWALL       ,ON,K6H5  ,45.0606,-74.6862, @Petro-Canada/BVD, True,,South Glengarry,ON,K6H 7P9,45.059678,-74.687733,1 - Exact,,0.2,,ON924     , NOT FOUND, False,
ON925     ,PETRO CANADA                  ,130 DELTA PARK                ,BRAMPTON       ,ON,L6T5  ,43.7415,-79.6902, NOT FOUND, False,,Brampton,ON,L6T 5T2,43.741553,-79.68932,1 - Exact,Multiple best matches; Input street type differs from match,0.1,,ON925     , NOT FOUND, False,
OR001     ,PIONEER VILLA TRUCK PLAZA     ,I-5 EXIT 216                  ,HALSEY         ,OR,97348,44.3892,-123.06, NOT FOUND, False,,Halsey,OR,97348,44.385397,-123.061057,3 - Uncertain,Input address does not contain a house or building number; Multiple best matches,38.3,,OR001     , NOT FOUND, False,
OR034     ,JL TRUCK STOP                 ,992 SW HIGHWAY 97             ,MADRAS         ,OR,97741,44.6256,-121.1286, NOT FOUND, False,,Madras,OR,97741,44.62192,-121.131195,1 - Exact,,0.4,,OR034     , @J&L Truck Stop, True,
OR042     ,LOVES 312                     ,280 GRAND SMITH RD            ,ROSEBURG       ,OR,97470,43.1505,-123.3673, @Love's #312, True,,Roseburg,OR,97470,43.150571,-123.367346,1 - Exact,Input street name differs slightly from match,0,,OR042     , @Love's #312, True,
OR049     ,PETRO_PHOENIX 324             ,I-5 EXIT 24                   ,MEDFORD        ,OR,97504,42.2806,-122.8114, @Petro Fuel #324, True,,Medford,OR,97504,42.256279,-122.786498,3 - Uncertain,Input address does not contain a house or building number; Multiple best matches,5.5,,OR049     , NOT FOUND, False,
OR060     ,JUBITZ TRAVEL CENTER          ,10210 N VANCOUVER WAY         ,PORTLAND       ,OR,97217,45.6056,-122.6811, NOT FOUND, False,,Portland,OR,97217,45.596607,-122.669428,1 - Exact,,1.1,,OR060     , NOT FOUND, False,
OR075     ,TA_TROUTDALE 183              ,790 NW FRONTAGE RD            ,TROUTDALE      ,OR,97060,45.5438,-122.395, @TA-Troutdale #183, True,,Troutdale,OR,97060,45.544445,-122.395697,1 - Exact,,1.1,,OR075     , NOT FOUND, False,
OR117     ,TALENT TRUCK STOP             ,251 W VALLEY VIEW DR          ,TALENT         ,OR,97540,42.2467,-122.779, NOT FOUND, False,,Talent,OR,97540,42.245743,-122.779217,1 - Exact,Input street type differs from match,0.2,,OR117     , NOT FOUND, False,
OR126     ,LOVES 728                     ,I-5 OLD SALEM RD NE           ,MILLERSBURG    ,OR,97321,44.6988,-123.0551, @Love's #728, True,,Albany,OR,97321,44.675547,-123.056604,3 - Uncertain,Input postal code doesn't match input city; Input address does not contain a house or building number; Multiple best matches,2.5,,OR126     , NOT FOUND, False,
OR145     ,BAKER TRUCK CORRAL            ,515 CAMPBELL ST               ,BAKER CITY     ,OR,97814,44.7811,-117.8134, @Baker Truck Corral, True,,Baker City,OR,97814,44.781636,-117.813749,1 - Exact,,0.1,,OR145     , NOT FOUND, False,
OR146     ,FLYING J 934                  ,63276 HWY 203 I-84 EXIT 265   ,LAGRANDE       ,OR,97850,45.2971,-118.0436, @Flying J Franchise #934, True,,La Grande,OR,97850,45.291261,-118.032328,1 - Exact,,0.7,,OR146     , NOT FOUND, False,
OR170     ,LOVES 650                     ,I-84 & TOWER RD. EXIT 159     ,BOARDMAN       ,OR,97818,45.8253,-119.7981, @Love's #650, True,,Boardman,OR,97818,45.794076,-120.02286,3 - Uncertain,Input address does not contain a house or building number; Multiple best matches,11.5,,OR170     , NOT FOUND, False,
OR280     ,TA_AURORA 056                 ,I-5 EXIT 278                  ,AURORA         ,OR,97002,45.2365,-122.8077, @TA-Aurora #56, True,,Aurora,OR,97002,45.224997,-122.814729,3 - Uncertain,Input address does not contain a house or building number; Multiple best matches,13.5,,OR280     , NOT FOUND, False,
OR286     ,PILOT 390                     ,I-84 AND I-82 EXIT 188        ,STANFIELD      ,OR,97875,45.766,-119.2062, @Pilot Travel Center #390, True,,Stanfield,OR,97875,45.783226,-119.321305,3 - Uncertain,Input address does not contain a house or building number; Multiple best matches,6.4,,OR286     , NOT FOUND, False,
OR289     ,PILOT 386                     ,I-5 EXIT 263                  ,BROOKS         ,OR,97305,45.0484,-122.9752, @Pilot Travel Center #386, True,,Brooks,OR,97305,45.045564,-122.974653,3 - Uncertain,Input address does not contain a house or building number; Multiple best matches,6.8,,OR289     , NOT FOUND, False,
OR290     ,PILOT 391                     ,1600 E PINE ST                ,CENTRAL POINT  ,OR,97502,42.3777,-122.8991, @Pilot Travel Center #391, True,,Central Point,OR,97502,42.378662,-122.899398,1 - Exact,,0.1,,OR290     , NOT FOUND, False,
OR298     ,PILOT 233                     ,800 JOHN LONG RD.             ,OAKLAND        ,OR,97462,43.5392,-123.2893, @Pilot Travel Center #233, True,,Oakland,OR,97462,43.539078,-123.288059,1 - Exact,,0.1,,OR298     , NOT FOUND, False,
OR306     ,SEVEN FEATHERS TRUCK  TRAVEL  ,130 CREEKSIDE DR.             ,CANYONVILLE    ,OR,97417,42.9406,-123.2883, NOT FOUND, False,,Canyonville,OR,97417,42.941038,-123.28966,1 - Exact,,2.7,,OR306     , NOT FOUND, False,
OR308     ,PILOT 232                     ,I-84 EXIT 376A                ,ONTARIO        ,OR,97914,44.0261,-116.9525, @Pilot Travel Center #232, True,,Ontario,OR,97914,44.141951,-117.103142,3 - Uncertain,Input address does not contain a house or building number; Multiple best matches,18.8,,OR308     , NOT FOUND, False,
OR310     ,CRATER LAKE JUNCTION TRAVEL   ,34005 HWY 97                  ,CHILOQUIN      ,OR,97624,42.5326,-121.886, NOT FOUND, False,,Chiloquin,OR,97624,42.532422,-121.886024,1 - Exact,,0,,OR310     , NOT FOUND, False,
OR313     ,ARROWHEAD TRUCK PLAZA         ,72485 HWY 331                 ,PENDLETON      ,OR,97801,45.6739,-118.7739, NOT FOUND, False,,Pendleton,OR,97801,45.644433,-118.684015,1 - Exact,,6.1,,OR313     , NOT FOUND, False,
OR315     ,FUEL N GO                     ,33100-A VAN DUYN RD           ,EUGENE         ,OR,97408,44.1369,-123.0539, NOT FOUND, False,,Eugene,OR,97408,44.137058,-123.049001,1 - Exact,,0.2,,OR315     , NOT FOUND, False,
OR316     ,CHEVRON MARKET EXPRESS 10     ,1250 GATEWAY BLVD.            ,COTTAGE GROVE  ,OR,97424,43.8017,-123.0456, NOT FOUND, False,,Cottage Grove,OR,97424,43.787343,-123.053899,1 - Exact,,1.2,,OR316     , NOT FOUND, False,
OR350     ,GORDYS TRUCK STOP             ,17045 WHITNEY RD              ,LA PINE        ,OR,97739,43.7044,-121.4741, @Gordy's Truck Stop, True,,La Pine,OR,97739,43.705161,-121.474974,1 - Exact,,0.1,,OR350     , @Gordy's Truck Stop, True,
OR356     ,LEATHERS SHELL                ,652 HWY 20 N                  ,HINES          ,OR,97738,43.5741,-119.0751, @Shell #10007205, True,,Hines,OR,97738,43.573564,-119.074601,1 - Exact,,0.1,,OR356     , NOT FOUND, False,
OR361     ,SPACE AGE FUEL TRAVEL CTR     ,77522 HWY 207                 ,HERMISTON      ,OR,97838,45.7881,-119.3226, @Space Age Travel Center, True,,Hermiston,OR,97838,45.806608,-119.320011,1 - Exact,,1.4,,OR361     , NOT FOUND, False,
OR366     ,EDDIES TRUCK  AUTO CENTER     ,740 HWY 20 S                  ,HINES          ,OR,97738,43.5475,-119.086, @Eddie's Truck & Auto Center, True,,Hines,OR,97738,43.547629,-119.086008,1 - Exact,,0,,OR366     , @Eddie's Truck & Auto Center, True,
OR368     ,PILOT 195                     ,91485 BIGGS RUFUS HWY         ,BIGGS JUNCTION ,OR,97065,45.6691,-120.8357, @Pilot Travel Center #195, True,,Wasco,OR,97065,45.66908,-120.835729,1 - Exact,Input postal code doesn't match input city,0,,OR368     , @Pilot Travel Center #195, True,
OR369     ,ONE STOP MART 27              ,28810 STAFFORD HANSEL RD      ,HERMISTON      ,OR,97838,45.79,-119.3742, @Pacific Pride, True,,Hermiston,OR,97838,45.79658,-119.404133,1 - Exact,,3.7,,OR369     , NOT FOUND, False,
OR378     ,JACKSONS 83                   ,500 CAMPBELL STREET           ,BAKER CITY     ,OR,97814,44.7826,-117.8143, @Jackson's Food Store #83, True,,Baker City,OR,97814,44.782353,-117.814312,1 - Exact,,0,,OR378     , @Jackson's Food Store #83, True,
OR391     ,CROSSROADS TRUCK STOP         ,2020 HWY 730                  ,UMATILLA       ,OR,97882,45.9179,-119.3245, @Crossroads Truck Stop, True,,Umatilla,OR,97882,45.918156,-119.324538,1 - Exact,,0.1,,OR391     , NOT FOUND, False,
OR448     ,LOVES 449                     ,400 NW FRONTAGE RD            ,TROUTDALE      ,OR,97060,45.5439,-122.3924, @Love's #449, True,,Troutdale,OR,97060,45.544409,-122.392525,1 - Exact,,0.1,,OR448     , NOT FOUND, False,
OR452     ,TA_COBURG 078                 ,32910 E PEARL ST              ,COBURG         ,OR,97408,44.1361,-123.0573, @TA-Coburg #78, True,,Coburg,OR,97408,44.136999,-123.056914,1 - Exact,,0.2,,OR452     , NOT FOUND, False,
OR585     ,HWY 20 TRUCK STOP             ,4196 SANTIAM HWY SE           ,ALBANY         ,OR,97322,44.6293,-123.0526, NOT FOUND, False,,Albany,OR,97322,44.629291,-123.052133,1 - Exact,,0,,OR585     , NOT FOUND, False,
OR670     ,LOVES 372                     ,I-84 EXIT 374                 ,ONTARIO        ,OR,97914,44.0453,-116.9766, @Love's #372, True,,Ontario,OR,97914,44.141951,-117.103142,3 - Uncertain,Input address does not contain a house or building number; Multiple best matches,16.5,,OR670     , NOT FOUND, False,
OR715     ,FLYING J 584                  ,12334 EHLEN ROAD              ,AURORA         ,OR,97002,45.2341,-122.8094, @Flying J #584, True,,Aurora,OR,97002,45.234277,-122.810389,1 - Exact,Multiple best matches; Input does not include a street name prefix/suffix but match does,0.1,,OR715     , NOT FOUND, False,
OR810     ,PLATEAU TRAVEL PLAZA          ,215 NW CHERRY LANE            ,MADRAS         ,OR,97761,44.6646,-121.1394, NOT FOUND, False,,Madras,OR,97741,44.664608,-121.130726,2 - Good,Input postal code doesn't match input city; Multiple best matches; Location along street is approximate,0.4,,OR810     , NOT FOUND, False,
OR975     ,HALSEY SHELL                  ,32980 HWY 228                 ,HALSEY         ,OR,97348,44.3888,-123.0619, NOT FOUND, False,,Halsey,OR,97348,44.388804,-123.062879,1 - Exact,,0,,OR975     , NOT FOUND, False,
OR976     ,PILOT 504                     ,3817 N HIGHWAY 97             ,KLAMATH FALLS  ,OR,97601,42.2567,-121.7983, @Pilot Travel Center #504, True,,Klamath Falls,OR,97601,42.25672,-121.798288,1 - Exact,,0,,OR976     , @Pilot Travel Center #504, True,
OR983     ,76 TRUCK STOP  CHAMPS CHICKEN ,33380 HWY 34 SE               ,ALBANY         ,OR,97322,44.5556,-123.0533, NOT FOUND, False,,Albany,OR,97322,44.555116,-123.057361,1 - Exact,,0.2,,OR983     , @Virk Llc, True,
OR984     ,PILOT 133                     ,341 DAMON ST.                 ,CHEMULT        ,OR,97731,43.2154,-121.7845, @Pilot Travel Center #133, True,,Chemult,OR,97731,43.214612,-121.786421,1 - Exact,,0.5,,OR984     , NOT FOUND, False,
PA004     ,SUNOCO                        ,1223 POTTSVILLE PIKE          ,SHOEMAKERSVILLE,PA,19555,40.5144,-75.9671, NOT FOUND, False,,Shoemakersville,PA,19555,40.513735,-75.967184,1 - Exact,,1.3,,PA004     , NOT FOUND, False,
PA011     ,7ELEVEN 40115                 ,722 ROUTE 100 NORTH           ,BECHTELSVILLE  ,PA,19505,40.3604,-75.6272, NOT FOUND, False,,Bechtelsville,PA,19505,40.356693,-75.627943,1 - Exact,,0.3,,PA011     , NOT FOUND, False,
PA023     ,PILOT 1163                    ,6406 EMLENTON CLINTONVILLE RD ,EMLENTON       ,PA,16373,41.1755,-79.7395, @Pilot Dealer #1163, True,,Emlenton,PA,16373,41.176022,-79.738583,1 - Exact,,0.1,,PA023     , NOT FOUND, False,
PA025     ,TA_BARKEYVILLE 067            ,5644 S R 8                    ,HARRISVILLE    ,PA,16038,41.1995,-79.9757, @TA-Barkeyville #67, True,,Harrisville,PA,16038,41.200002,-79.974791,2 - Good,,0.3,,PA025     , NOT FOUND, False,
PA036     ,RUTTERS FARM STORE 20         ,2800 VINE ST                  ,MIDDLETOWN     ,PA,17057,40.223,-76.7184, @Rutter's Farm Store #20, True,,Middletown,PA,17057,40.223075,-76.717854,1 - Exact,,0,,PA036     , @Rutter's Farm Store #20, True,
PA040     ,TA_BLOOMSBURG 212             ,EXIT 232 I-80                 ,BLOOMSBURG     ,PA,17815,41.0149,-76.4932, @TA-Bloomsburg #212, True,,Bloomsburg,PA,17815,40.955799,-76.352889,3 - Uncertain,Input address does not contain a house or building number; Multiple best matches; Input street name differs somewhat from match; Location along street is uncertain; Input street type differs from match,11.6,,PA040     , NOT FOUND, False,
PA045     ,SHEETZ 608                    ,8000 OLDE SCOTLAND RD         ,SHIPPENSBURG   ,PA,17257,40.013,-77.5354, NOT FOUND, False,,Shippensburg,PA,17257,40.012802,-77.535694,1 - Exact,,0,,PA045     , NOT FOUND, False,
PA046     ,CARLISLE SERVICE STATION      ,1550 HARRISBURG PK            ,CARLISLE       ,PA,17015,40.2333,-77.1231, @Carlisle Truck Stop, True,,Carlisle,PA,17015,40.23382,-77.121938,1 - Exact,Input street type differs from match,1.2,,PA046     , NOT FOUND, False,
PA049     ,SHEETZ 656                    ,3014 ROUTE 219                ,KANE           ,PA,16735,41.7098,-78.6938, NOT FOUND, False,,Kane,PA,16735,41.709596,-78.694161,1 - Exact,,0,,PA049     , NOT FOUND, False,
PA053     ,LIBERTY EXPRESSDUNCANNON      ,3151 SUSQUEHANNA TRAIL        ,DUNCANNON      ,PA,17021,40.4615,-76.9551, @Express Auto Truck Stop, True,,Duncannon,PA,17020,40.461629,-76.956129,1 - Exact,Input postal code doesn't match input city,0.1,,PA053     , NOT FOUND, False,
PA059     ,RUTTERS 77                    ,77 BENVENUE RD                ,DUNCANNON      ,PA,17020,40.4155,-77.0132, NOT FOUND, False,,Duncannon,PA,17020,40.409566,-77.010416,1 - Exact,Multiple best matches; Location along street is approximate,2.5,,PA059     , NOT FOUND, False,
PA061     ,RED APPLE FOOD MARTKWIK FILL  ,2016 PA AVE. EAST             ,WARREN         ,PA,16365,41.8275,-79.1206, NOT FOUND, False,,Warren,PA,16365,41.83256,-79.126083,1 - Exact,,0.4,,PA061     , NOT FOUND, False,
PA066     ,RUTTERS 79                    ,234 KUHN LN                   ,DUNCANSVILLE   ,PA,16635,40.4359,-78.4353, NOT FOUND, False,,Duncansville,PA,16635,40.435341,-78.440243,1 - Exact,,0.3,,PA066     , NOT FOUND, False,
PA082     ,TA_BREEZEWOOD 075             ,16567 LINCOLN HIGHWAY         ,BREEZEWOOD     ,PA,15533,40.0011,-78.2333, @TA-Breezewood #75, True,,Breezewood,PA,15533,40.001147,-78.233306,1 - Exact,,0,,PA082     , @TA-Breezewood #75, True,
PA085     ,RUTTERS FARM STORE 15         ,2125 SUSQUEHANNA TRAIL        ,YORK           ,PA,17404,39.99,-76.7412, NOT FOUND, False,,York,PA,17404,39.9929,-76.743121,1 - Exact,Input does not include a street name prefix/suffix but match does,0.2,,PA085     , NOT FOUND, False,
PA088     ,RT 33 SUNOCO TRUCK STOP       ,103 COMMERCE WAY              ,STOCKERTOWN    ,PA,18083,40.7555,-75.2709, NOT FOUND, False,,Stockertown,PA,18083,40.755445,-75.271592,1 - Exact,,0,,PA088     , NOT FOUND, False,
PA089     ,EXPRESS TRUCK AND TRAILER     ,8501 HEGERMAN ST              ,PHILADELPHIA   ,PA,19136,40.0413,-75.0104, NOT FOUND, False,,Philadelphia,PA,19136,40.040385,-75.012341,1 - Exact,,0.1,,PA089     , NOT FOUND, False,
PA091     ,LIBERTY TRUCK CENTER          ,EXIT 217 I-81                 ,HARFORD        ,PA,18823,41.7689,-75.685, NOT FOUND, False,,Nicholson,PA,18446,41.661785,-75.828763,3 - Uncertain,Input address does not contain a house or building number; Multiple best matches; Input street name differs somewhat from match; Input postal code differs from match; Location along street is uncertain; Input street type differs from match,23.2,,PA091     , NOT FOUND, False,
PA092     ,KWIK FILL 203                 ,713 SOUTH AVE                 ,BRADFORD       ,PA,16701,41.9219,-78.6511, NOT FOUND, False,,Bradford,PA,16701,41.92288,-78.651483,1 - Exact,,1.3,,PA092     , NOT FOUND, False,
PA099     ,RUTTERS FARM STORE 34         ,370 W. MAIN ST.               ,LEOLA          ,PA,17540,40.0841,-76.219, @Rutter's Farm Store #34, True,,Leola,PA,17540,40.08504,-76.214872,1 - Exact,,0.3,,PA099     , NOT FOUND, False,
PA100     ,PETRO_CARLISLE 336            ,1201 HARRISBURG PIKE          ,CARLISLE       ,PA,17013,40.2313,-77.1393, @Petro Fuel #336, True,,Carlisle,PA,17013,40.232758,-77.141242,1 - Exact,,0.4,,PA100     , NOT FOUND, False,
PA102     ,SMITHTON TRUCK STOP INC       ,I-70 EXIT 49                  ,SMITHTON       ,PA,15479,40.1708,-79.7292, @Smithton Truck Stop Inc, True,,Smithton,PA,15479,40.162386,-79.758163,3 - Uncertain,Input address does not contain a house or building number; Multiple best matches,1.9,,PA102     , NOT FOUND, False,
PA103     ,PILOT 871                     ,473 SUEDBERG ROAD             ,PINE GROVE     ,PA,17963,40.5335,-76.4303, @Pilot Dealer #871, True,,Pine Grove,PA,17963,40.533894,-76.429939,1 - Exact,,0,,PA103     , NOT FOUND, False,
PA116     ,LEVITTOWN CITGO               ,8029 BRISTOL PIKE             ,LEVITTOWN      ,PA,19057,40.1312,-74.831, NOT FOUND, False,,Levittown,PA,19055,40.135399,-74.825712,1 - Exact,,1.6,,PA116     , NOT FOUND, False,
PA119     ,SPEEDWAY 2921                 ,5758 STATE ROUTE 8            ,HARRISVILLE    ,PA,16038,41.203,-79.9776, NOT FOUND, False,,Harrisville,PA,16038,41.203109,-79.974639,1 - Exact,,0.2,,PA119     , NOT FOUND, False,
PA135     ,7ELEVEN 35899                 ,9428 LINCOLN HWY E            ,IRWIN          ,PA,15642,40.3215,-79.6947, NOT FOUND, False,,Irwin,PA,15642,40.323493,-79.699682,2 - Good,Multiple best matches; Input does not include a street name prefix/suffix but match does; Location along street is approximate,1.1,,PA135     , NOT FOUND, False,
